doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,screener
10.1111/j.1474-919X.1978.tb06776.x,rayyan-471507828,LOCAL DIALECTS IN WINGFLAPS OF FLAPPET LARKS MIRAFRA-RUFOCINNAMOMEA,1978,NA,NA,IBIS,0019-1019,120,2,204+,"PAYNE, RB",NA,NA,NA,NA,"No single vegetation type was used within a dialect area and no obvious differences in vegetation occur between dialect areas. Thus habitat-specialization of birds for each dialect pattern seems unlikely. The small population size argues against the existence of unique genetic adaptations of each population. Non-directed tradition drift among isolated populations seems unlikely as no geographic barriers to dispersal exist between dialects. The observed social context of flap display together with the apparent lack of habitat differences and of presumed genetic differences between birds with different dialects do not support a racial model based on mate choice. The observations are, however, consistent with the idea that social interactions may maintain the display similarities among individuals living in the same area. The context of display is in agonistic male-male advertisement of a territory, with counterflapping among neighboring males; when a male approaches a female he switches to a vocal song. There may be an advantage in territorial establishment and maintenance gained by birds that copy the territorial advertisement pattern of established males, with a dialect restricted to the area that a few individuals could use economically. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1046/j.1439-0310.2000.00607.x,rayyan-471522035,"The role of mate-choice copying and disruption effects in mate preference determination of Limia perugiae (Cyprinodontiformes, Poeciliidae)",2000,NA,NA,Ethology,NA,106,10,933 - 944,"Applebaum, Scott L. and Cruz, Alexander",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033745532&doi=10.1046%2Fj.1439-0310.2000.00607.x&partnerID=40&md5=d6d512292dfae97baf9ebd74d23e9ca6,NA,NA,NA,"Recent experimental and theoretical evidence suggests that social factors may play an important role in female choice and sexual selection. This is in contrast to the assumption made by most classical sexual selection models that female preferences are entirely determined by genetic factors. This study examined whether female preferences in the poeciliid fish Perugia's Limia (Limia perugiae) are reversible through (i) mate-choice copying (imitative) behavior, or (ii) a disruption effect (reduced consistency of female preference in response to disruption). Females in binary choice trials were given a mate-choice copying opportunity by exposing them to a second, model female displaying a preference for a male that was not initially preferred. Females were found to reverse their initial preference significantly more often when presented with an opportunity to observe the model female then in the absence of such an opportunity. In separate trials, females were presented with the opportunity to observe a model female displaying a preference for a male that was initially preferred. No significant difference was observed in the number of reversals between treatments in which females were presented with a copying opportunity that contradicted their initial preference and one that reinforced it. Our results suggest that mate-choice copying does not contribute significantly to female preferences in L. perugiae and that disruption may reduce the ability of females to choose consistently. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 20,imitation; mate choice; sexual selection; social behavior; Cyprinodontiformes; Limia; Poeciliidae,NA,NA,Hao
10.1098/rsos.241497,rayyan-471509368,Personality predicts song complexity in superb fairy-wrens,2025,4,NA,ROYAL SOCIETY OPEN SCIENCE,2054-5703,12,4,NA,"Colombelli-Negrel, Diane and Katsis, Andrew C. and Common, Lauren K. and Kleindorfer, Sonia",NA,NA,NA,NA,"In birds, singing behaviours play a critical role in mating and territory defence. Although birdsong can signal individual quality and personality, very few studies have explored the relationship between individual personality and song characteristics, and none has investigated this in females. Here, we examined the relationships between song complexity and two ecologically relevant personality traits (exploration and aggressiveness) in wild superb fairy-wrens (Malurus cyaneus), a species in which both sexes learn to produce complex songs. First, we assessed personality in males and females (including juveniles) by quantifying their exploration behaviour (novel environment test) and aggressiveness (mirror stimulation test) during short-term captivity. After birds were released, we recorded their songs over several months to assess individual variation in song complexity (i.e. element types per song and syllables per song) in relation to personality. Regardless of their sex or life stage, individuals that were more exploratory had more element types per song. Additionally, more aggressive individuals produced songs with fewer syllables, and more aggressive fledglings, but not adults, had more element types per song. Our study supports the idea that both male and female birds can advertise their personality when singing, which may be important for mate choice. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1007/s40806-021-00291-z,rayyan-471521467,Non-Independent Mate Choice in Humans: An Investigation of Online Mate Choice Copying and Sex Differences,2021,NA,NA,Evolutionary Psychological Science,NA,7,4,338 - 345,"Tekin, Cagla and Anderson, Ryan Corley",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110081990&doi=10.1007%2Fs40806-021-00291-z&partnerID=40&md5=d751719017adb2ae8900ec056516b04e,NA,NA,NA,"Mate copying (MC) refers to the increased probability of preferring an individual as a mate, as a result of them having been chosen by same-sex peers previously. How changes in the world, such as the increased use of social networking sites, affect MC has not received much attention. Participants were shown photographs of opposite-sex target individuals, and told that the profiles had a high, moderate, or low number of opposite-sex Facebook friends. A two-way analysis of variance (ANOVA) indicated that opposite-sex profiles were considered the most desirable when no information was given about thegender distribution of their Facebook friends. Both men and women found opposite-sex profiles to be least desirable when they had a high number of opposite-sex friends. The findings contribute to the literature by providing further information about the mate selection processes for both sexes, and how social networking sites have changed the way interpersonal relationships are formed. © 2021, The Author(s), under exclusive licence to Springer Nature Switzerland AG. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 1,NA,NA,NA,Hao
10.1111/brv.13115,rayyan-471509620,Evolutionary biology of social expertise,2024,12,NA,BIOLOGICAL REVIEWS,1464-7931,99,6,2176-2189,"Dukas, Reuven and Bailey, Nathan W.",NA,NA,NA,NA,"There is increasing evidence that competent handling of social interactions among conspecifics has positive effects on individual fitness. While individual variation in social competence has been appreciated, the role of long-term experience in the acquisition of superior social skills has received less attention. With the goal of promoting further research, we integrate knowledge across disciplines to assess social expertise, defined as the characteristics, skills and knowledge allowing individuals with extensive social experience to perform significantly better than novices on a given social task. We focus on three categories of social behaviour. First, animals can gain from adjusting social behaviour towards individually recognised conspecifics that they interact with on a regular basis. For example, there is evidence that some territorial animals individually recognise their neighbours and modify their social interactions based on experience with each neighbour. Similarly, individuals in group-living species learn to associate with specific group members based on their expected benefits from such social connections. Individuals have also been found to devote considerable time and effort to learning about the spatial location and timing of sexual receptivity of opposite-sex neighbours to optimise reproduction. Second, signallers can enhance their signals, and receivers can refine their response to signals with experience. In many birds and insects, individuals can produce more consistent signals with experience, and females across a wide taxonomic range can adaptively adjust mating preferences after perceiving distinct male signals. Third, in many species, individuals that succeed in reproducing encounter the novel, complex task of caring for vulnerable offspring. Evidence from a few species of mammals indicates that mothers improve in providing for and protecting their young over successive broods. Finally, for social expertise to evolve, heritable variation in social expertise has to be positively associated with fitness. Heritable variation has been shown in traits contributing to social expertise including social attention, empathy, individual recognition and maternal care. There are currently limited data associating social expertise with fitness, most likely owing to sparse research effort. Exceptions include maternal care, signal refinement, and familiarity with neighbours and group members. Overall, there is evidence that individuals in many species keep refining their social skills with experience throughout life. Hence we propose promising lines of research that can quantify more thoroughly the development of social expertise and its effects on fitness. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1007/s40806-018-0141-0,rayyan-471507476,Mate Copying Is Moderated by Relationship Recency and Potentially by Breakup Responsibility,2018,9,NA,EVOLUTIONARY PSYCHOLOGICAL SCIENCE,NA,4,3,301-311,"Anderson, Ryan C. and Surbey, Michele K. and Mitchell, David A.",NA,NA,NA,NA,"This study examined the phenomenon of mate copying and whether it may be affected by the recency of potential mate's last relationship and their breakup responsibility. Mate-seekers may make inferences about the suitability of potential mates based upon such factors. Participants included 119 female and 42 male undergraduate students and members of the wider public who responded to an online questionnaire asking them to make judgments about hypothetical romantic partners. Consistent with the mate copying phenomenon and previous findings, results indicated that women considered men formerly in relationships (ending 6 months or 2 years ago) more desirable than men without relation experience or those currently partnered. However, those ending relationships more recently (within the last month) were considered less desirable. Being in a former relationship, but not too recently, may have increased mate copying (as measured by relative desirability), because of the inferences invoked about a man's level of commitment. However, no such trend emerged for men evaluating women. Furthermore, previous relationship breakup responsibility was found to be critically important for both men and women. Individuals were rated as more desirable if their last relationship breakup was mutual compared to the conditions where either they or their former partner was responsible. It was concluded that mate-seekers are closely attentive to particular aspects of a prospective partner's relationship history. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1086/700958,rayyan-471521568,Assortative mating by an obliquely transmitted local cultural trait promotes genetic divergence: A model,2019,NA,NA,American Naturalist,NA,193,1,81 - 92,"Yeh, Douhan Justin",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057520976&doi=10.1086%2F700958&partnerID=40&md5=14d0313f5afa458cd6f6cdbb91377b80,NA,NA,NA,"The effect of learned culture (e.g., birdsong dialects and human languages) on genetic divergence is unclear. Previous theoretical research suggests that because oblique learning allows phenotype transmission from individuals with no offspring to an unrelated individual in the next generation, the effect of sexual selection on the learned trait is masked. However, I propose that migration and spatially constrained learning can form statistical associations between cultural and genetic traits, which may allow selection on the cultural traits to indirectly affect the genetic traits. Here, I build a population genetic model that allows such statistical associations to form and find that sexual selection and divergent selection on the cultural trait can indeed help maintain genetic divergence through such statistical associations, while selection against genetic hybrids does not affect cultural trait divergence. Furthermore, I find that even when the cultural trait changes over time due to drift and mutation, it can still help maintain genetic divergence. These results suggest the role of obliquely transmitted traits in evolution may be underrated, and the lack of one-to-one associations between cultural and genetic traits may not be sufficient to disprove the role of culture in genetic divergence. © 2018 by The University of Chicago. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 5,assortative mating; coevolution; divergence; ecological modeling; evolutionary biology; genetic a...;Animal; Models;Genetic; Selection;Genetic,NA,NA,Hao
10.1086/659629,rayyan-471521800,"Variation in human mate choice: Simultaneously investigating heritability, parental influence, sexual imprinting, and assortative mating",2011,NA,NA,American Naturalist,NA,177,5,605 - 616,"Zietsch, Brendan P. and Verweij, Karin J.H. and Heath, Andrew Christopher and Martin, Nicholas G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955439198&doi=10.1086%2F659629&partnerID=40&md5=4948dcc58be2c3e2c2c3a96e5fa4c141,NA,NA,NA,"Human mate choice is central to individuals' lives and to the evolution of the species, but the basis of variation in mate choice is not well understood. Here we looked at a large community-based sample of twins and their partners and parents (N > 20,000 individuals) to test for genetic and family environmental influences on mate choice, while controlling for and not controlling for the effects of assortative mating. Key traits were analyzed, including height, body mass index, age, education, income, personality, social attitudes, and religiosity. This revealed near-zero genetic influences on male and female mate choice over all traits and no significant genetic influences on mate choice for any specific trait. A significant family environmental influence was found for the age and income of females' mate choices, possibly reflecting parental influence over mating decisions. We also tested for evidence of sexual imprinting, where individuals acquire mate-choice criteria during development by using their opposite-sex parent as the template of a desirable mate; there was no such effect for any trait. The main discernible pattern of mate choice was assortative mating; we found that partner similarity was due to initial choice rather than convergence and also at least in part to phenotypic matching. © 2011 by The University of Chicago. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 92; All Open Access; Green Accepted Open Access; Green Open Access,age structure; body mass; convergence; education; genetic analysis; height; heritability; human e...;Genetic; Parents; Personality; Phenotype; Quantitative Trait;Heritable; Socioeconomic Factors,NA,NA,Hao
10.1007/s10508-014-0437-5,rayyan-471521653,Comparative Development of Heterosexual and Homosexual Behaviors in Free-Ranging Female Japanese Macaques,2015,NA,NA,Archives of Sexual Behavior,NA,44,5,1215 - 1231,"Leca, Jean Baptiste and Gunst, Noëlle and Vasey, Paul L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931008142&doi=10.1007%2Fs10508-014-0437-5&partnerID=40&md5=dea697d0bf287751af0d3abaa8d47b27,NA,NA,NA,"We used cross-sectional focal data collected in adolescent and adult females to elucidate the comparative development of heterosexual and homosexual behaviors in female Japanese macaques (Macaca fuscata) living at Arashiyama, Japan, in a group where adult females routinely exhibit sexual interactions with both males and females. Our data fully or partially supported most of our predictions (20 out of 30) related to the “learning hypothesis,” which postulated that adolescence would serve to provide young females with a period in which to practice, and gradually acquire, three types of adult female-like heterosexual and homosexual behavioral patterns, namely sexual solicitations, sexual mounts, and spatio-temporal coordination during consortships. However, there were marked differences in the development of heterosexual and homosexual behaviors. The percentage of homosexual mounts was significantly higher in adolescent than in adult females. Of the fully or partially supported predictions, 13 of 15 pertained to heterosexual activity whereas only seven of 15 pertained to homosexual activity. A number of sexual behavioral patterns (e.g., demonstrative solicitations, range of solicitation patterns and mounting postures, and grasping behavior during consortships) emerged earlier and developed faster when directed to females than when directed to males. We explain such differences in terms of risk of male aggression, males’ disinterest in adolescent females’ sexual solicitations, presence of motivated same-sex sexual partners, social facilitation, and sexual reward. © 2014, Springer Science+Business Media New York. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 14,adaptation; aggression; animal; cross-sectional study; female; Japan; Macaca; mate choice; physio...;Physiological; Aggression; Animals; Cross-Sectional Studies; Female; Mating Preference;Animal; Reward; Social Facilitation,NA,NA,Hao
10.1006/anbe.1999.1341,rayyan-471507680,Alternative mechanisms of nonindependent mate choice,2000,3,NA,ANIMAL BEHAVIOUR,0003-3472,59,3,467-476,"Westneat, DF and Walters, A and McCarthy, TM and Hatch, MI and Hein, WK",NA,NA,NA,NA,"Aspects of the environment, including the social environment, can contribute to intrapopulation variation in mating preferences. One example of the effect of social environment on mate preferences is mate choice copying; however, other types of socially influenced (nonindependent) choice might exist. We develop a list of such alternatives based on possible physiological or psychological mechanisms, evaluate the evidence distinguishing one from another and clarify some controversial aspects of mate choice copying. This framework reveals many ways in which one female's mate choice can influence that of another, and suggests a broader array of hypotheses about the selective forces acting on such mechanisms. Because nonindependent choice can occur in a variety of ways, it could be more important for understanding patterns of mate choice than current theory suggests. (C) 2000 The Association for the Study of Animal Behaviour. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1016/j.beproc.2012.09.006,rayyan-471521751,"Social facilitation of male song by male and female conspecifics in the zebra finch, Taeniopygia guttata",2012,NA,NA,Behavioural Processes,NA,91,3,262 - 266,"Jesse, Fabienne and Riebel, Katharina",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868204345&doi=10.1016%2Fj.beproc.2012.09.006&partnerID=40&md5=87707102bb75787040781cbebe0cbb87,NA,NA,NA,"Zebra finches are a ubiquitous model system for the study of vocal learning in animal communication. Their song has been well described, but its possible function(s) in social communication are only partly understood. The so-called 'directed song' is a high-intensity, high-performance song given during courtship in close proximity to the female, which is known to mediate mate choice and mating. However, this singing mode constitutes only a fraction of zebra finch males' prolific song output. Potential communicative functions of their second, 'undirected' singing mode remain unresolved in the face of contradicting reports of both facilitating and inhibiting effects of social company on singing. We addressed this issue by experimentally manipulating social contexts in a within-subject design, comparing a solo versus male or female only company condition, each lasting for 24. h. Males' total song output was significantly higher when a conspecific was in audible and visible distance than when they were alone. Male and female company had an equally facilitating effect on song output. Our findings thus indicate that singing motivation is facilitated rather than inhibited by social company, suggesting that singing in zebra finches might function both in inter- and intrasexual communication. © 2012 Elsevier B.V. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 25,communication behavior; ecological modeling; facilitation; female; inhibition; male; mate choice;...;Animal; Learning; Male; Motivation; Sexual Behavior;Animal; Social Environment; Vocalization;Animal; Animalia,NA,NA,Hao
10.1111/brv.12270,rayyan-471521622,Ecophysiology of cognition: How do environmentally induced changes in physiology affect cognitive performance?,2017,NA,NA,Biological Reviews,NA,92,2,1101 - 1112,"Maille, Audrey and Schradin, Carsten",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055593991&doi=10.1111%2Fbrv.12270&partnerID=40&md5=2e56120d321764cb36bb7e1b6bb242ee,NA,NA,NA,"Cognitive performance is based on brain functions, which have energetic demands and are modulated by physiological parameters such as metabolic hormones. As both environmental demands and environmental energy availability change seasonally, we propose that cognitive performance in free-living animals might also change seasonally due to phenotypic plasticity. This is part of an emerging research field, the ‘ecophysiology of cognition’: environmentally induced changes in physiological traits, such as blood glucose and hormone levels, are predicted to influence cognitive performance in free-living animals. Energy availability for the brain might change, and as such cognition, with changing energetic demands (e.g. reproduction) and changes of energy availability in the environment (e.g. winter, drought). Individuals spending more energy than they can currently obtain from their environment (allostatic overload type I) are expected to trade off energy investment between cognition and other life-sustaining processes or even reproduction. Environmental changes reducing energy availability might thus impair cognition. However, selection pressures such as predation risk, mate choice or social demands may act on the trade-off between energy saving and cognition. We assume that different environmental conditions can lead to three different trade-off outcomes: cognitive impairment, resilience or enhancement. Currently we cannot understand these trade-offs, because we lack information about changes in cognitive performance due to seasonal changes in energy availability and both the resulting changes in homeostasis (for example, blood glucose levels) and the associated changes in the mechanisms of allostasis (for example, hormone levels). Additionally, so far we know little about the fitness consequences of individual variation in cognitive performance. General cognitive abilities, such as attention and associative learning, might be more important in determining fitness than complex and specialized cognitive abilities, and easier to use for comparative study in a large number of species. We propose to study seasonal changes in cognitive performance depending on energy availability in populations facing different predation risks, and the resulting fitness consequences. © 2016 Cambridge Philosophical Society. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 27,animal; cognition; environment; human; physiology; season; Animals; Cognition; Environment; Human...,NA,NA,Hao
10.1007/s00251-015-0860-3,rayyan-471507880,Copy number variation and genetic diversity of MHC Class IIb alleles in an alien population of Xenopus laevis,2015,10,NA,IMMUNOGENETICS,0093-7711,67,10,591-603,"Mable, Barbara K. and Kilbride, Elizabeth and Viney, Mark E. and Tinsley, Richard C.",NA,NA,NA,NA,"Xenopus laevis (the African clawed frog), which originated through hybridisation and whole genome duplication, has been used as a model for genetics and development for many years, but surprisingly little is known about immune gene variation in natural populations. The purpose of this study was to use an isolated population of X. laevis that was introduced to Wales, UK in the past 50 years to investigate how variation at the MHC compares to that at other loci, following a severe population bottleneck. Among 18 individuals, we found nine alleles based on exon 2 sequences of the Class IIb region (which includes the peptide binding region). Individuals carried from one to three of the loci identified from previous laboratory studies. Genetic variation was an order of magnitude higher at the MHC compared with three single-copy nuclear genes, but all loci showed high levels of heterozygosity and nucleotide diversity and there was not an excess of homozygosity or decrease in diversity over time that would suggest extensive inbreeding in the introduced population. Tajima's D was positive for all loci, which is consistent with a bottleneck. Moreover, comparison with published sequences identified the source of the introduced population as the Western Cape region of South Africa, where most commercial suppliers have obtained their stocks. These factors suggest that despite founding by potentially already inbred individuals, the alien population in Wales has maintained substantial genetic variation at both adaptively important and neutral genes. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1016/j.anbehav.2013.05.024,rayyan-471521722,Female mate choice copying increases egg survival rate but does not reduce mate-sampling cost in the barred-chin blenny,2013,NA,NA,Animal Behaviour,NA,86,2,339 - 346,"Matsumoto, Yukio and Takegaki, Takeshi",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880746949&doi=10.1016%2Fj.anbehav.2013.05.024&partnerID=40&md5=9e7becdaedbd81c9c22df55563769538,NA,NA,NA,"Female mate choice copying is assumed to increase the opportunity for sexual selection; however, this phenomenon has only been evaluated for a few species in the wild. This study confirmed the presence of female mate choice copying in a wild population of the paternal brooding blenny Rhabdoblennius nitidus, with the behaviour of the first copying females being repeatedly copied by subsequent females. Usually, parental phase males have lower mating success than courtship phase males; however, we manipulated parental phase males to mate with a demonstrator female, causing these males to be repeatedly chosen by other females. We then tested the benefit of mate choice copying in the wild. Our observations of female mate sampling do not support the hypothesis that mate choice copying causes a decline in the number of nests visited by females, time spent mate sampling and male harassment. All copying females mated with males tending the eggs of other females, whereas the majority of other females mated with males not tending eggs. Thus, it is highly possible that copying behaviour reduced the risk of egg desertion by males, which occurs when small numbers of eggs are tended. © 2013 The Association for the Study of Animal Behaviour. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 10,coral reef; courtship; egg development; female; fish; mate choice; sampling; survival; wild popul...,NA,NA,Hao
10.1007/s00265-011-1177-3,rayyan-471521785,Sperm competition risk affects male mate choice copying,2011,NA,NA,Behavioral Ecology and Sociobiology,NA,65,9,1699 - 1707,"Bierbach, David and Kronmarck, Claudia and Hennige-Schulz, Carmen and Stadler, Stefan and Plath, Martin",https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051791625&doi=10.1007%2Fs00265-011-1177-3&partnerID=40&md5=1a37c481f09cfc4cbf53a73aee393fdf,NA,NA,NA,"Mate choice copying was mostly described as a strategy employed by females to assess the quality of potential mates, but also males can copy other males' mate choice. An open question in this context is whether and how copying males evaluate sperm competition risk, as mating with a female that has already copulated with another male obviously sets the stage for intense sperm competition (i. e., in species with internal fertilization). Using the livebearing Atlantic molly (Poecilia mexicana) as a model, we asked (a) whether males of that species indeed copy other males' choices, and if they do so, (b) whether copying males strategically adjust their behavior to sperm competition risk. We used an approach where focal males could first choose to associate with a large or a small stimulus female. Mate choice tests were then repeated after an """"observation phase"""" during which either no model male was present (treatment 1, control) or the previously non-preferred female could be seen associating (treatment 2) or physically interacting (treatment 3) with a model male. We found that, after the observation phase, males spent considerably more time with the previously non-preferred female in treatment (2), i. e., they copied the model male's choice. This effect was much weaker during treatment (3) where sexual interactions between the model male and the formerly non-preferred female were allowed. Males, therefore, seem to adjust their copying behavior strategically to the perceived risk of sperm competition. © 2011 Springer-Verlag. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 32,behavioral response; communication network; cyprinid; marine ecosystem; mate choice; sperm compet...,NA,NA,Hao
10.1016/j.anbehav.2013.01.004,rayyan-471509346,Receiver psychology: a receiver's perspective,2013,3,NA,ANIMAL BEHAVIOUR,0003-3472,85,3,517-523,"Rowe, Candy",NA,NA,NA,NA,"The elaborate design of animal signals is challenging to explain. In 1991, Guilford and Dawkins published their iconic paper on `receiver psychology' in Animal Behaviour (42, 1-14), and proposed that the ways in which animals detect, discriminate and learn about relevant stimuli in their environment would have a significant influence on signal evolution. In this essay, I review the impact of this paper on the study of animal communication, and in particular how highlighting the tactical design of animal signals has been important in changing the way in which we think about and study animal signals. Although there has been some recent criticism of receiver psychology, I think it continues to be a powerful approach that generates exciting areas for future research. (C) 2013 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1098/rsos.240408,rayyan-471521408,A social learning primacy trend in mate-copying: an experiment in Drosophila melanogaster,2024,NA,NA,Royal Society Open Science,NA,11,6,NA,"Araújo, Ricardo Santiago and Nöbel, Sabine and Antunes, Diogo F. and Danchin, Etienne G.J. and Isabel, Guillaume",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201639389&doi=10.1098%2Frsos.240408&partnerID=40&md5=3c6a644b150e8cacbe0f41fbe4c702f6,NA,NA,NA,"Social learning is learning from the observation of how others interact with the environment. However, in nature, individuals often need to process serial social information and may favour either the most recent information (recency bias), constantly updating knowledge to match the environment, or the information that appeared first in the series (primacy bias), which may slow down adjustment to environmental change. Mate-copying is a widespread form of social learning in a mate choice context related to conformity in mate choice, and where a naive individual develops a preference for a given mate (or mate phenotype) seen being chosen by conspecifics. Mate-copying is documented in most vertebrate taxa and in the fruit fly Drosophila melanogaster. Here, we tested experimentally whether female fruit flies show a primacy or a recency bias by presenting pictures of a female copulating with one of two contrastingly coloured male phenotypes. We found that after two sequential contradictory demonstrations, females show a tendency to prefer males of the phenotype preferred in the first demonstration, suggesting that mate-copying in D. melanogaster is not based on the most recently observed mating and may be influenced by a form of primacy bias. © 2024 The Authors. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,NA,NA,NA,Hao
