source_file,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507602,Mate-choice copying when both sexes face high costs of reproduction,2009,5,NA,EVOLUTIONARY ECOLOGY,0269-7653,23,3,435-446,"Frommen, Joachim G. and Rahn, Anna K. and Schroth, Stefanie H. and Waltschyk, Nadine and Bakker, Theo C. M.",NA,NA,NA,NA,"Mate choice is linked to costs such as time and energy effort or a higher risk of predation. Furthermore, reproduction with a partner of lower than average quality will reduce an individual's fitness. Copying the mate choice of others is assumed to reduce such costs. Most studies dealing with mate-choice copying focused on females, as they are usually expected to invest more into reproduction. However, in species where males provide brood care both sexes face high costs. Little is known about mate-choice copying in such mating systems. Male three-spined sticklebacks build nests and care for the offspring alone, facing a high-reproductive investment. Thus, one would expect that both males and females copy the mate choice of others. We gave male and female sticklebacks the opportunity to court either a partner that was visibly courted by another individual or a partner that was not visibly courted. Both spent significantly more time courting next to con-specifics after another individual has visibly courted them. Habituation effects, territorial defence or shoaling behaviour as alternative explanations were excluded by control experiments. The adaptive significance of mate-choice copying is not well understood. The results of this study indicate that in sticklebacks both sexes may reduce the costs of mate choice by copying the preferences of others.",NA,10.1007/s10682-008-9243-7,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507603,Analysis of a sex-biased sequence in sex determination region and exploitation of a fast sex detection method in Litopenaeus vannamei,2021,10,NA,AQUACULTURE,0044-8486,543,NA,NA,"Wang, Yue and Yu, Yang and Li, Shihao and Zhang, Xiaojun and Li, Fuhua",NA,NA,NA,NA,"In order to understand the characteristics of the sex determination region in Litopenaeus vannamei, genome walking was performed based on the existing sex-linked Marker19299. A fragment of 2630 bp sequence was obtained for the genomic DNA of females, which contains two contigs, contig 122401 and contig 4497889. On contig 122401, the sequence showed a sex-biased amplification between females and males, the target band for males was much weaker than that for females. Copy number analysis showed that the female DNA contained more copies of contig 122401 sequence than that of males. Besides, the females contained an extra 9 bp insertion and a 205 bp repeat on contig 4497889 in comparison with males. These results not only provide further evidence for the ZZ/ZW sex determination system in Litopenaeus vannamei, but also suggest a novel hypothesis that the sex determination in L.vannamei might be controlled by the existence of the differences both in DNA sequence and genome structure. According to the above characteristics, a fast detection method to distinguish genetic sex of L.vannamei was developed. This research will not only provide useful information for the fine mapping of the sex determination region in L.vannamei, but also accelerate studies about the sex determination mechanism in shrimp.",NA,10.1016/j.aquaculture.2021.736922,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507604,Bayesian subset analysis: application to studying treatment-by-gender interactions,2002,10,NA,STATISTICS IN MEDICINE,0277-6715,21,19,2909-2916,"Simon, R",NA,NA,NA,NA,"Evaluating treatment effects within subsets of patients plays a major part of the analysis of many major clinical trials. Clinicians are often impressed by the heterogeneity of patient populations in clinical trials and hence are interested in examining subset effects. Statisticians generally discourage subset analysis or suggest that clinicians `do subset analysis but do not believe it'. This advice, however, is a sign of the inadequacy of the analytic methods generally used for subset analysis. Separate analysis of many subsets, and basing conclusions on whether the observed treatment difference achieves significance at the 0.05 level, is likely to yield erroneous conclusions. Making the separate analysis of subsets dependent on demonstration of a statistically significant treatment-by-subset interaction is also not an effective analytic strategy because of the limited power of interaction tests. This paper describes a Bayesian approach to subset analysis developed by Simon, Dixon and Freidlin. The method avoids many of the problems of subset analysis because it is not `separate' analysis of subsets. Instead, subset-specific treatment effects are estimated as an average of observed within-subset differences and overall differences; the two components are weighted by the a priori estimate of the likelihood of qualitative treatment by subset interactions. Hence, the Bayesian method proposed permits subset analyses incorporating the assumption that qualitative interactions are unlikely. The methodology is applied to the problem of designing and analysing clinical trials to estimate treatment effects for males and females. Copyright (C) 2002 John Wiley Sons, Ltd.","9th International Symposium on Long-Term Clinical Trials, LONDON, ENGLAND, JUN 19-20, 2000",10.1002/sim.1295,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507605,The association of serotonin transporter genotypes and selective serotonin reuptake inhibitor (SSRI)-associated sexual side effects: possible relationship to oral contraceptives,2009,4,NA,HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL,0885-6222,24,3,207-215,"Bishop, Jeffrey R. and Ellingrod, Vicki L. and Akroush, Michael and Moline, Jessica",NA,NA,NA,NA,"Objective To study the relationship between functional variants in the serotonin transporter gene (SLC6A4) and selective serotonin reupake inhibitor (SSRI)-associated sexual dysfunction. Methods One hundred fifteen subjects aged 18-40 years and currently being treated with an SSRI for depression were assessed for clinical variables known to affect sexual well-being. SSRI-associated sexual difficulties were assessed with the Changes in Sexual Functioning Questionnaire (CSFQ). Subjects were subsequently genotyped for the SLC6A4 promoter region (5HTTLPR) insertion/deletion variant and a variable number of tandem repeats (VNTR) in the second intron. Results The 5HTTLPR insertion/deletion variant was associated with sexual dysfunction in this study sample {[}odds ratio (OR) = 2.7; 95\% confidence interval (CI) 1.2, 6.4; p = 0.02]. The relationship between promoter genotypes and sexual well-being differed in males and females and was re ated to whether females were taking an oral contraceptive (OC) medication. Females with the II genotype were nearly eight times more likely to be categorized as having sexual dysfunction if they were taking OCs, while no relationship was observed in those not taking OCs. Conclusion These results suggest that a functional variant in the serotonin transporter gene is associated with sexual difficulties in persons taking an SSRI for depression. This relationship may differ by sex and be dependent on OC status in females. Copyright (C) 2009 John Wiley \& Sons, Ltd.",NA,10.1002/hup.1006,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507606,"ADOLESCENT DEPRESSION: DIAGNOSIS, TREATMENT, AND EDUCATIONAL ATTAINMENT",2008,11,NA,HEALTH ECONOMICS,1057-9230,17,11,1215-1235,"Fletcher, Jason M.",NA,NA,NA,NA,"In this paper, I use nationally representative longitudinal data to examine adolescent depression and educational attainment. First, I examine the individual, family, and community-level determinants of adolescent depression, diagnosis, and treatment. I find that male and minority adolescents who score high on depression scales are less likely to be diagnosed as depressed or receive treatment than female and non-Hispanic white adolescents. Additionally, I find several community-level variables to be important determinants of depression, diagnosis, and treatment. Second, I examine the importance of adolescent depression for educational attainment. Although it is uncontroversial to expect a negative relationship, most previous research uses cross-sectional data, making it difficult to adequately determine the magnitude of the effect. I find that depressive symptoms are related to educational attainment along multiple margins: dropping out of high school, college enrollment, and college type. These relationships are only found for adolescent females, and there are several interesting results across income groups. Overall, these findings suggest that further attempts to diagnose and treat adolescents with depressive symptoms are needed and that additional treatment options may be required to combat the important relationship between adolescent depression and human capital accumulation for females. Copyright (C) 2007 John Wiley \& Sons, Ltd.",NA,10.1002/hec.1319,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507607,Sex-based differences in risk of cardiovascular disease development and cardiovascular risk factors among individuals with hypertension: A cross-sectional study from primary care facilities,2023,6,NA,JOURNAL OF VASCULAR NURSING,1062-0303,41,2,62-71,"Suwanno, Jom and Phonphet, Chennet and Mayurapak, Chidchanog and Ninla-aesong, Putrada and Thiamwong, Ladda",NA,NA,NA,NA,"Background: Over the last two decades, the understanding of cardiovascular disease (CVD) has expanded in Asian countries. Despite this progress, there have been limited investigations into sex-based differences in the development of CVD and cardiovascular risk factors (CVRFs).Aim: We investigated whether males and females with hypertension had different risks of developing CVD and CVRFs.Methods: We used a stratified multi-stage sampling design involving 15 primary care centers in Thailand. We recruited 1,448 individuals aged 35-74 years old. The Framingham cardiovascular risk algorithm was used to determine the risk of CVD development.Results: Female patients were overall more likely to have lower CVD risk scores. However, they demon-strated higher scores in the moderate-risk ( p < 0.001) and high-risk ( p < 0.001) groups as compared with males. One in four females was at a high risk of developing CVD. Females had higher rates of all CVRFs against males across sub-risk groups, with the highest odds ratio observed in the high-risk group, which persisted after adjusting for covariations. Overall, female patients had higher rates of diabetes, hy-perlipidemia, obesity, and abdominal obesity as compared with males. Females in the overall group had a lower prevalence of uncontrolled hypertension than males, in contrast to the high-risk group. Female patients also had a lower prevalence of cigarette smoking and alcohol consumption than males.Conclusion: There is evidence of sex-based differences in the risk of CVD development in hypertensive individuals. The interaction of CVRFs with a high risk of developing CVD was noted in females.\& COPY; 2023 Society for Vascular Nursing, Inc. Published by Elsevier Inc. All rights reserved.",NA,10.1016/j.jvn.2023.04.002,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507608,"Mating system in mouse lemurs:: Theories and facts, using analysis of paternity",2003,9,NA,FOLIA PRIMATOLOGICA,0015-5713,74,5,355-366,"Andrès, M and Solignac, M and Perret, M",NA,NA,NA,NA,"Among nocturnal Malagasy prosimians, the grey mouse lemur (Microcebus murinus) is considered a solitary species which has a promiscuous mating system. Indirect indicators, such as the lack of sexual dimorphism, the overlapping of male and female home ranges with each other, the synchronism of seasonal oestrus and the high relative testes size of males, support the presence of sperm competition. In captivity, an intense sexual precopulatory competition develops among males, leading to the emergence of a dominant male who fathers the majority of the litters. Although multiple mating did occur, the dominant male achieved the majority of the matings on the first day of oestrus. A `mate-guarding' behaviour, exhibited by the dominant male, was observed in 11 groups out of 15, on only the first day of the vaginal opening and was significantly more often directed towards younger females. Females also played an important role in sexual competition among males, since their presence enhances the aggressive interactions between males. Difference in aggressive behaviours of females, in response to male sexual solicitations, suggests female mate choice. Compared with data from wild animals, it may be hypothesised that alternative mating strategies can be used by male grey mouse lemurs to enhance their reproductive success, depending on the availability and distribution of receptive females. Copyright (C) 2003 S. Karger AG, Basel.",NA,10.1159/000073319,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507609,OPORTUNIDADES TO REDUCE OVERWEIGHT AND OBESITY IN MEXICO?,2011,9,NA,HEALTH ECONOMICS,1057-9230,20,1,1-18,"Andalon, Mabel",NA,NA,NA,NA,"This paper investigates the causal effect of Oportunidades, a conditional cash-transfer program in Mexico, on overweight and obesity of adolescents living in poor rural areas. Affecting youth weight was not a goal of this program. However, health economics research suggests that the provision of schooling, health information sessions and sizable cash transfers to Oportunidades participants could have substantially changed their overweight and obesity rates. Exploiting an exogenous jump in program participation by means of a fuzzy Regression Discontinuity (RD) design, the evidence of this paper suggests that Oportunidades decreased obesity among participant women. The identified local average treatment effect (LATE) at the threshold for program eligibility suggests that female obesity would decrease if the program was expanded to cover slightly better-off households. The design of the program does not allow disentangling the causal pathways that contributed to the lower prevalence of obesity among women, but the effect likely resulted from increased access to information and schooling, improved dietary quality, increased monitoring of health outcomes and (possibly) increased physical activity. Suggestive evidence shows that teen pregnancy rates were higher among non-participants. Therefore, weight gain after childbirth might also explain higher obesity rates among non-participant females. Copyright (C) 2011 John Wiley \& Sons, Ltd.",NA,10.1002/hec.1773,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507610,Presentation of female urethral diverticulum is usually not typical,2008,NA,NA,UROLOGIA INTERNATIONALIS,0042-1138,80,1,41-45,"Chang, Yu-Lung and Lin, Alex T. L. and Chen, Kuang-Kuo",NA,NA,NA,NA,"Introduction: Symptoms or signs of female urethral diverticulum are usually not typical, thereby resulting in delayed or wrong diagnosis. This paper relates to our experience on the diversity of presenting symptoms and signs of female urethral diverticula. Materials and Methods: We reviewed the medical records and conducted telephone interviews of 14 patients with the diagnosis of female urethral diverticulum in our institution. Results: The mean patient age at diagnosis was 47.5 years (range 22-65 years) and the mean duration between symptom presentation and diagnosis was 6.46 years ( range 1 month to 30 years). Their presenting symptoms were so diverse that many were initially treated under the diagnosis other than urethral diverticulum. Most patients were treated as uncomplicated urinary tract infection for a long time. Stress urinary incontinence ( SUI) was so dominant in 2 patients with big diverticula that they were falsely treated with anti-incontinence surgery. Total incontinence happened in 1 patient with genuine SUI and a big urethral diverticulum. One patient with a huge diverticulum, which had a fistula opening into the vagina, presented with day- and night-time incontinence. Some patients even did not have incontinence, but only had dysuria or a painful anterior vaginal wall nodule. Nevertheless, detailed analysis on symptoms and signs usually may suggest urethral diverticulum. We found that recurrent urinary tract infection, urinary incontinence, palpable suburethral mass, vaginal tenderness, and dysuria are the five major presenting symptoms and signs. The diagnostic rate of voiding cystourethrography during video-urodynamics, double-balloon urethrography and MRI were 10/10 (100\%), 6/6 (100\%) and 10/11 (90.9\%) respectively. Conclusions: The presenting symptoms and signs of female urethral diverticula are often diverse and easily overlooked. High suspicion of this disorder, detailed history-taking and physical examination are essential for detecting urethral diverticulum in females. Copyright (c) 2008 S. Karger AG, Basel.",NA,10.1159/000111728,NA,NA,NA
WoS_01_JonesDuvalOriginalRayyanFormatted.csv,rayyan-471507611,"FISHWAY PASSAGE AND POST-PASSAGE MORTALITY OF UP-RIVER MIGRATING SOCKEYE SALMON IN THE SETON RIVER, BRITISH COLUMBIA",2011,7,NA,RIVER RESEARCH AND APPLICATIONS,1535-1459,27,6,693-705,"Roscoe, D. W. and Hinch, S. G. and Cooke, S. J. and Patterson, D. A.",NA,NA,NA,NA,"Adult sockeye salmon (Oncorhynchus nerka) were studied to assess the consequences of a dam and vertical-slot fishway on mortality during their spawning migration in the Seton-Anderson watershed, British Columbia, Canada. Since previous research suggests fishway passage may be difficult, our main hypothesis was that the dam and fishway have post-passage consequences that affect subsequent behaviour and survival. Eighty-seven sockeye were caught at the top of the fishway, implanted with an acoustic telemetry transmitter, non-lethally biopsied to obtain a small blood sample and released either upstream or downstream of the dam. Indices of physiological stress (i.e. plasma cortisol, glucose, lactate and ions) indicated that fish were not stressed or exhausted after capture from the fishway, and were not unduly stressed by transportation to release sites or net-pen holding. Of 59 fish released downstream of the dam, 14\% did not reach the dam tailrace. Overall passage efficiency at the fishway was 80\%. Mortality in two lakes upstream of the dam was greater in fish released downstream of the dam (27\%) compared to fish released upstream of the dam (7\%; p = 0.04) suggesting that dam passage has consequences that reduce subsequent survival. Cumulative mortality of fish released downstream of the dam (n = 55) resulted in only 49\% survival to spawning areas, compared to 93\% of fish released upstream of the dam (n = 28). Survival was significantly lower for females (40\%) than for males (71\%; p = 0.03), a finding that has implications for conservation because spawning success of sockeye salmon populations is governed primarily by females. Copyright (C) 2010 John Wiley \& Sons, Ltd.",NA,10.1002/rra.1384,NA,NA,NA
